Date,Open,High,Low,Close,Volume
2017-05-01,55.5,55.99,55.36,55.8,1897018
2017-05-02,55.85,55.97,55.51,55.93,1693069
2017-05-03,55.68,56.26,55.61,56.16,1702565
2017-05-04,56.2,56.75,56.16,56.7,2615560
2017-05-05,56.85,56.96,56.59,56.64,1571536
2017-05-08,56.65,56.82,55.93,56.32,2189984
2017-05-09,56.42,56.89,56.29,56.87,1559975
2017-05-10,56.85,56.94,56.08,56.27,1566289
2017-05-11,56.13,56.38,55.8,56.23,1347633
2017-05-12,56.16,56.4,55.96,56.16,1578292
2017-05-15,56.07,56.76,56.01,56.7,1472226
