Date,Open,High,Low,Close,Volume
2017-05-01,11.31,11.41,11.3,11.31,5087734
2017-05-02,11.33,11.34,11.24,11.3,3563377
2017-05-03,11.27,11.3,11.18,11.19,5099436
2017-05-04,11.17,11.22,11.04,11.09,5737864
2017-05-05,11.14,11.33,11.06,11.32,3918933
2017-05-08,11.08,11.37,10.95,11.31,7730596
2017-05-09,11.26,11.47,11.23,11.34,5450403
2017-05-10,11.34,11.7,11.29,11.57,7413268
2017-05-11,11.57,11.6,11.45,11.47,6102221
2017-05-12,11.5,11.51,11.28,11.33,3927688
2017-05-15,11.34,11.45,11.31,11.4,3727417
