Date,Open,High,Low,Close,Volume
2017-05-01,52.63,53.03,52.32,52.7,5212388
2017-05-02,53.17,53.39,52.77,53.03,4662280
2017-05-03,53.15,53.31,52.55,52.84,4775948
2017-05-04,52.97,53.38,52.46,53.1,7891776
2017-05-05,54.0,54.75,53.08,53.83,10514098
2017-05-08,53.81,54.1,53.35,53.99,5184860
2017-05-09,53.94,54.79,53.76,54.62,4718103
2017-05-10,55.26,56.23,54.96,55.99,8243695
2017-05-11,55.97,55.98,55.31,55.75,4864297
2017-05-12,55.9,56.1,55.51,56.01,3793941
2017-05-15,56.01,56.6,55.91,56.41,6882339
