Date,Open,High,Low,Close,Volume
2017-05-01,43.57,43.66,43.32,43.48,5119107
2017-05-02,43.66,43.77,43.4,43.6,6166080
2017-05-03,43.61,43.75,43.49,43.72,4579737
2017-05-04,43.75,44.59,43.72,44.59,6551398
2017-05-05,44.58,44.69,44.48,44.64,5893207
2017-05-08,44.7,44.9,44.63,44.68,6320137
2017-05-09,44.65,44.77,44.56,44.67,4943052
2017-05-10,44.7,44.7,44.37,44.5,5253297
2017-05-11,44.39,44.39,43.78,43.86,7071583
2017-05-12,43.9,44.17,43.87,43.96,5775769
2017-05-15,43.92,44.23,43.9,44.04,4223510
